Soil_Type,Crop,Amendment,N_initial,P_initial,K_initial,OM_initial,pH_initial,N_after,P_after,K_after,OM_after,pH_after,Yield
Clay,Corn,Green_Manure,194.32538946661245,38.57167849947572,334.8402930737466,5.938692701938701,7.344919276342933,271.69332256919006,50.93454192783256,361.5691867735896,7.250919472078095,7.344919276342933,5.686527267446279
Sandy,Corn,NPK_Fertilizer,57.34796530140445,18.751964978072568,111.56742005925945,1.3305822826560918,5.237123251691446,213.7760273823356,101.17463589924348,254.04630446237235,1.3305822826560918,4.9615551855151,5.827318427072044
Loamy,Corn,Green_Manure,165.02143691890484,36.43629494154262,224.46686690528026,2.401724913479063,6.7041501949718105,234.43398047883386,50.51614243562936,249.97722826070117,3.831834825361862,6.7041501949718105,6.723748339756561
Sandy,Wheat,NPK_Fertilizer,84.04728497016188,25.89220591233211,83.06050094545733,1.5092793250358048,6.004054258441242,212.69631204931736,103.90561098286003,270.82897804004574,1.5092793250358048,5.820981822646516,5.218816581506989
Sandy,Soybean,Biochar,81.97016671657737,26.318226671827883,127.26710006183563,1.2958971658299814,5.947111248961409,95.12218774088797,37.58046254560407,146.46654564931328,2.688245490492829,6.59234888356,3.081365249669857
Clay,Rice,Biochar,180.5165219101474,34.05455119988477,338.22893357106,3.4607113719901488,7.342685730831031,194.43202259826592,41.090571428404644,348.9493681273138,5.3601029012461225,8.161375823101814,4.624155426289212
Loamy,Corn,None,190.97223248329752,40.4895990145167,162.38479055399756,4.418293138338932,5.959894554569179,190.97223248329752,40.4895990145167,162.38479055399756,4.418293138338932,5.959894554569179,6.350014458478498
Sandy,Soybean,Green_Manure,90.63442566094453,15.968043433770392,63.87381106841894,0.6675998243038221,5.451861035888368,141.46344814201512,29.060488529117784,93.95228032462613,1.7538374276756237,5.451861035888368,2.7843083763831546
Sandy,Wheat,Manure,65.46547530706027,12.368101827746269,66.96058855527548,1.3761363234484871,5.097040528565125,130.45084901292577,40.65145005844167,114.3545731011034,2.89720020930348,5.355832590092972,4.539491635655711
Loamy,Soybean,NPK_Fertilizer,141.51292563283545,25.01844129513344,162.48268950129275,2.4189511168290254,6.881346795394919,267.92290898564585,109.59435690860693,306.97394176738305,2.4189511168290254,6.60068944082696,5.964833136905608
Loamy,Wheat,NPK_Fertilizer,137.92705949975723,45.80138866816805,173.74523400973038,2.1949576932964145,5.718298432908581,242.11746411753217,141.8385621342539,274.0471937144917,2.1949576932964145,5.498381331158633,7.146242289113479
Sandy,Corn,Compost,73.8097286148499,13.505393255681453,121.44272241513968,0.6142798054403839,5.831854640194489,97.04896311616154,25.761590082191283,149.97706801263615,2.180611758761116,6.004727001989554,4.638159209896756
Sandy,Rice,None,82.18553826002235,21.412310008067465,103.42104329631519,0.5337763412509381,5.771609149334148,82.18553826002235,21.412310008067465,103.42104329631519,0.5337763412509381,5.771609149334148,3.4443132157143594
Loamy,Rice,Compost,116.10442103055573,27.864376449611314,180.470194120646,4.583191434801096,6.94573741176342,151.04302074235272,54.90381214205952,210.7416083574275,6.329380979434687,7.444615692550269,7.1461794540417305
Clay,Wheat,None,155.90797097578556,65.38941672692877,291.96414288082747,5.914080380868418,7.356860382918074,155.90797097578556,65.38941672692877,291.96414288082747,5.914080380868418,7.356860382918074,3.9349489439207854
Clay,Wheat,Green_Manure,186.69696673427543,66.52312649010787,313.34110790934176,3.1865033095691033,7.163659128312792,248.65340970107394,79.3128437598063,343.24044657454283,4.011209980574539,7.163659128312792,3.592751446274707
Sandy,Rice,Manure,71.70650282966926,18.37872406543884,87.02129364648397,0.5143143426265784,6.44239835012262,120.95154725387556,43.60131101947056,131.6927335303377,2.2516807618938466,6.712162937550799,3.837626092401541
Loamy,Rice,Biochar,153.24176665760427,47.05518993933269,213.16112318663335,2.451138244967579,6.290555726384191,162.5016912669107,58.660611064276765,240.19429049722936,4.093078785779021,7.024243157469188,6.663515205183182
Loamy,Soybean,Biochar,180.17648945932947,43.97294355555501,236.8072923088621,4.9833479846665645,5.509470712004759,186.43445924068712,50.37131649818157,247.67153151553617,6.085543679915121,6.294607405907154,4.53866555431457
Sandy,Rice,Compost,77.2184475236391,16.75877803961372,51.51983259816401,1.165950465493523,5.916156703283761,101.61002081455254,42.04899149915198,88.37842741576193,3.334086130775799,6.218483115461756,3.4589203621704594
Loamy,Wheat,Green_Manure,160.02199594702677,28.088558255805523,208.30762436431635,4.5323213212054805,5.803896380213874,203.39329587608117,46.5429186613202,230.8989411524035,5.758848637417644,5.803896380213874,6.245192046675928
Loamy,Rice,NPK_Fertilizer,181.69071204784385,25.517333999616135,231.86885133361736,4.8216250820621465,6.3254375084572425,377.00889123196356,107.67875471415576,413.6170882020657,4.8216250820621465,6.140176639311692,8.083458244552356
Sandy,Wheat,Manure,85.16531460320155,27.996943425022156,75.4124173882501,1.6578030945246633,5.000094289969823,116.02836699489485,67.90686217594758,134.74675605237616,2.7721514946512937,5.239036168401314,3.2847426429021884
Clay,Wheat,NPK_Fertilizer,200.18097257539847,48.580801390871216,326.24323250196255,5.430554729534763,6.435969838462655,329.25479269415257,133.00442185844054,441.2507264166171,5.430554729534763,6.252088994347209,5.624219805381959
Clay,Rice,Compost,152.82537555189074,51.351460879865044,281.65655342656055,6.111310872787211,6.235514685909761,194.6748905637468,76.6903569445732,302.3534474816812,8.606062864936774,6.6470738491680645,8.586780223681354
Clay,Corn,Green_Manure,184.47986085248417,69.30312194631627,266.1824447762064,3.6363497431934833,7.93333997885664,231.99488363271215,79.60199375415496,303.35889389348074,4.484162977415441,7.93333997885664,4.923815144291787
Loamy,Soybean,Green_Manure,115.58871880883495,28.014969133712192,236.01841372699613,2.153798563256806,6.2488032995161715,186.94146541783556,42.34826428161804,275.5112474679371,2.786527422793487,6.2488032995161715,3.1343840788257515
Clay,Rice,Green_Manure,166.24286224397662,35.996225676097396,243.60243532180564,3.3921827174191295,6.873147012230996,233.77714062025544,48.116110625484374,274.28485587248053,4.5737260165109195,6.873147012230996,7.200667484716237
Clay,Corn,NPK_Fertilizer,174.96775939131442,37.650411368031136,216.28303758306353,4.247584757901823,7.84719993518388,354.07578272342505,103.23590785654233,403.2674289263091,4.247584757901823,7.5518769247820945,9.893805590745375
Loamy,Wheat,None,184.5846454155219,31.651858405845886,165.12697206716078,2.924915254976173,6.83298283976217,184.5846454155219,31.651858405845886,165.12697206716078,2.924915254976173,6.83298283976217,5.496617497689375
Sandy,Soybean,Manure,75.32030371619075,27.290447322931144,107.77445325200728,1.7183428577524482,5.351282015595106,121.71447775743889,53.79654763531811,146.2610919052416,3.6982145227476027,5.63702217413176,3.373787550959252
Sandy,Rice,Compost,73.86179900744715,16.186687362924587,62.06955172340221,1.3518835415190584,6.1374102084085225,100.57514900428885,41.67165757333464,82.25029672950988,2.5376664495349734,6.453701860121358,2.7794526555903505
Clay,Wheat,NPK_Fertilizer,193.34093642435766,34.803908408815154,344.73126524123086,3.1124277263042854,6.336144753042585,373.287788181353,95.339106177865,463.4332674509858,3.1124277263042854,6.108908230008756,6.173006888549445
Clay,Soybean,Manure,180.90505878974403,66.42437117471138,238.71781322801144,3.3256462485501848,7.519063318702486,242.19359775812046,92.89786961930258,269.34847409430796,5.008737793963894,7.750929395760817,3.787110164394751
Clay,Wheat,None,197.76895974577067,55.39725254775303,231.47796488201317,6.817054430267646,7.480758558626924,197.76895974577067,55.39725254775303,231.47796488201317,6.817054430267646,7.480758558626924,4.8092565491133366
Clay,Wheat,Biochar,182.6320421376862,64.74155535872731,334.74690370109306,3.6619272751532095,7.499442175161839,195.8977116755757,76.18470616449534,354.9984389508168,5.651747283513385,8.16998214896405,4.894049977213303
Sandy,Rice,Biochar,68.82652266886154,11.218169677780077,117.58064402977057,1.3330641226252569,5.107602806152082,80.5427623220701,19.00480565962515,131.83046509341796,2.625517564285059,5.770875879759249,3.0986550117476277
Clay,Rice,Manure,241.72831064256184,43.81981848700118,320.5362837841135,3.0022762180687534,7.85150644204876,284.76131703051414,64.08638730657972,368.76598974079394,4.394794851651551,7.998311090066937,6.068766549869131
Sandy,Soybean,NPK_Fertilizer,60.08259707165756,29.5919053224905,104.11908329328045,0.5233626263352078,6.33744452882291,226.20109223466903,101.43996065320474,208.7381714111027,0.5233626263352078,6.173662208628259,3.2607346139697175
Sandy,Corn,Compost,59.70805863004062,19.23256732818798,68.61061049114113,1.8387128888506405,4.86540784759826,90.8608286639552,38.158628352713734,94.64770301620277,3.115712139147849,5.1495173034826465,4.4283564205535315
Loamy,Corn,Green_Manure,133.08134958017254,32.168758074884565,216.70214542933695,2.3594941514174606,6.9063443051650975,197.19160731543602,47.50527389492483,251.95000319326837,3.329667114227468,6.9063443051650975,6.753683572548381
Loamy,Corn,Manure,192.90991461591076,27.51133502847832,189.1440846024421,4.667004214633588,5.973937382780667,252.13297017483768,49.58456147159718,243.8128908198163,6.509524372171901,6.184905199817751,8.19319511772389
Sandy,Corn,NPK_Fertilizer,71.41000359153745,26.70383869036755,63.131358074516456,0.9522939122628633,5.376974821651599,197.8741432979074,122.28731250521514,169.54101678803988,0.9522939122628633,5.218148245492236,7.197089424170577
Loamy,Rice,Manure,109.82686670183935,40.88385088512018,176.24036943003634,4.838631548606188,6.256760870579239,164.66759298181577,78.55617261012141,241.75532475742506,6.044419552588717,6.439512636979634,7.057445321786142
Loamy,Soybean,Manure,171.2888957479929,40.02761448618234,219.63348060086628,2.0967062283468043,6.619688524797481,216.19559250567485,75.95576998425528,275.34951993097974,3.4506483358756457,6.767815618141116,4.280368906537563
Loamy,Rice,NPK_Fertilizer,184.89552329445428,47.76235333991187,248.8037401398933,4.803429888716379,5.6255566284032845,357.1619090697755,99.56907098324506,364.720502838574,4.803429888716379,5.328162314896875,7.830292333595123
Loamy,Rice,Biochar,138.45319817468254,39.75105812110859,246.47800936600342,2.668764484959798,6.0138442770547,149.37583584700997,46.52398106803848,263.2198649654034,4.033657432179373,6.579440936759936,4.7592310156979165
Loamy,Corn,Manure,196.11516430687504,44.32549863863921,189.25330215636214,4.882520555154603,5.821043806793489,247.64227347701757,71.9610404620064,253.17388169182811,6.071071615592082,6.081724564929559,6.283460731493435
Loamy,Soybean,Compost,190.33876042782543,36.41165750914867,211.89587063390707,4.1205014615428075,6.607286871590526,223.4455423301787,63.84839507330777,252.15436744135766,5.757650920580309,6.724887103359002,3.489360199359696
Clay,Soybean,Biochar,150.42713566196974,42.3208627675932,281.90101540601336,4.296132113112934,6.802643237310149,159.95245892240362,55.12783387164389,309.0263560633723,5.554192158439869,7.661248062959788,3.829490300839085
Loamy,Wheat,NPK_Fertilizer,117.18420290524975,43.035777641774295,198.86219763000474,4.626894541637988,6.583846462896135,277.14954359943783,113.46591046582799,335.84724149470026,4.626894541637988,6.387234520688872,7.268106094790277
Clay,Wheat,Compost,226.14585327417433,58.25582879921219,255.20764147596546,5.014410792035892,6.944022811802476,271.04471553810384,86.6824104777783,303.66720594663394,6.152870338589322,7.129931355576412,4.930815498674005
Loamy,Soybean,Manure,192.63975212700353,35.47225263167416,161.52495606216087,2.982713130549443,5.6680324025865945,253.38825309833823,61.59971694424692,218.57868722328095,4.579299300464994,5.951723909357616,4.564183042446986
Clay,Soybean,NPK_Fertilizer,175.08833150593333,52.579564767956484,325.4540844917793,6.994159917247996,7.240504530935473,280.96398924861586,117.88572045268465,453.95806062997326,6.994159917247996,7.114483789600537,4.0062128295435135
Sandy,Rice,None,95.69365712954121,13.392340702227301,74.50299048775705,1.4199119430691998,5.766491517795309,95.69365712954121,13.392340702227301,74.50299048775705,1.4199119430691998,5.766491517795309,2.664274998295159
Clay,Rice,Manure,224.01376829818616,39.8838480449227,330.6956912407163,4.686034620982743,7.985397338014597,258.7000266713503,71.79266051654595,389.4289711030415,5.738953691383083,8.145112263372967,8.045877726976688
Sandy,Soybean,Compost,81.73156053718469,12.294686908573528,105.41439308371923,0.9061698473143895,6.367433908154592,116.05214389182399,31.613977675877265,139.70176612621248,3.2719503768782143,6.600561415139584,2.9961678088404216
Clay,Soybean,None,167.2909062003584,48.065351636491656,278.78650614086405,4.534889626007326,7.7649369444115095,167.2909062003584,48.065351636491656,278.78650614086405,4.534889626007326,7.7649369444115095,2.4776170743797543
Clay,Wheat,Biochar,167.1787264786115,57.60096043201831,269.4541009748951,6.816837361602543,6.679560270754359,174.95962100725484,67.90185703345524,290.42500148848524,8.284347079641261,7.581435024959365,5.690855922603127
Clay,Corn,NPK_Fertilizer,189.36744940065805,44.02489798599295,213.51001083531028,6.31068229936127,6.667710270648719,353.0892334121984,112.37327536101748,316.10758855212015,6.31068229936127,6.46794805063623,6.512433055044182
Loamy,Corn,Biochar,183.59705054357627,49.349770058078164,211.41262690368728,2.3377752500033857,6.855072572690739,194.43089469490462,58.75299939667708,228.8432253579357,4.120132789772926,7.603836493864067,8.10113600231391
Sandy,Corn,Biochar,68.967505269392,12.28172335564614,69.84757805438102,1.9709807196232858,5.851191389943258,77.85820378023392,24.94166818021054,91.09384386866114,2.8182749921568053,6.617511521475074,4.421417806459781
Loamy,Soybean,Green_Manure,134.29848892003167,24.117842711186157,230.673645954913,3.189026239696492,6.271673809165737,194.4182565684768,43.34465208218203,270.47082819954926,3.7324471351963493,6.271673809165737,4.7904803347140135
Clay,Rice,Biochar,233.18943934303593,54.267057528440745,337.2546229159754,4.066803156214938,6.342233417994857,241.3492685987545,65.19873667500397,361.9101902256182,5.732549082009167,7.073398823021195,7.854031632449752
Sandy,Rice,None,87.47660077277716,18.24331109631825,50.126146732391334,0.6557115285413553,5.212306006991474,87.47660077277716,18.24331109631825,50.126146732391334,0.6557115285413553,5.212306006991474,3.0042016074079907
Loamy,Corn,NPK_Fertilizer,144.35340023750513,26.162689031512603,243.7860095491008,4.349685580746829,5.857138921407319,274.68040043346116,93.18987197105535,400.4345203109881,4.349685580746829,5.668156079480405,10.572192724926277
Loamy,Wheat,NPK_Fertilizer,168.70576625149926,36.75037656391348,209.5776663416836,4.503214062949085,6.187954281671826,319.7761970637469,135.33315260744678,315.60184306861737,4.503214062949085,5.974269184902395,6.267762160563233
Clay,Soybean,Manure,219.17807360211515,56.701422155956806,260.64311345029455,4.799409618234637,6.4816478091378205,280.33927317696515,91.04118386754021,317.8372728167146,6.323088483859666,6.678358321915138,4.509801867718606
Clay,Corn,Compost,154.938417143488,47.85684931374777,322.6628775758447,6.805480273828657,6.254414842384964,191.235162622795,60.603727583226785,363.4613528177425,8.948077962007368,6.686619092647455,7.771976438705166
Clay,Corn,Manure,188.64144831506624,65.88800662977435,272.26511019413215,5.102014680262581,6.019640173024941,221.1434730653185,96.2570344331183,329.5682071818746,6.59600478614336,6.246969111075331,6.955751338621132
Loamy,Corn,NPK_Fertilizer,192.9864238001221,31.496007930415548,237.79836046030817,3.231295520418581,6.279108557763119,369.46275199463315,106.50609908504921,343.3824445683555,3.231295520418581,6.03532487698413,9.719870604275695
Loamy,Wheat,NPK_Fertilizer,164.22637034645615,46.8882701717186,228.59224713497,2.9823467005104587,6.412588811171941,309.60618396756195,110.01252178460125,343.64561224056723,2.9823467005104587,6.246925689672599,7.617211658140464
Loamy,Corn,NPK_Fertilizer,183.2541253999129,45.60337038597825,183.12567097505712,4.6398185198818815,6.016035162760483,331.15550743609424,108.4209490106149,310.05689215701955,4.6398185198818815,5.88850566210517,8.75198631995526
Clay,Wheat,None,195.03295637303384,37.14988355000939,283.8864404439252,4.59095595708771,7.292588884885636,195.03295637303384,37.14988355000939,283.8864404439252,4.59095595708771,7.292588884885636,3.3191465641426254
Loamy,Rice,Manure,118.16962038948284,34.493700857228404,194.77190558132816,2.756776348025208,6.2981624700618255,188.10764041519607,55.62229607875727,229.53332435620806,4.4323259010802225,6.591221473968623,6.2012367621161815
Loamy,Rice,Manure,185.1407160442701,35.85126312477255,163.25854966812696,2.1765816879300672,6.278007632119027,241.65815992858668,65.7921438978027,198.493282020248,3.8306398541012627,6.466387505439792,5.986222087118045
Sandy,Rice,Manure,83.13500180179128,10.854809306610044,116.3160322244103,1.1735994871217728,4.554312125884953,114.72033328976624,33.33395954351443,161.52134719987694,3.032789483101186,4.7012743090725015,2.6952594360056006
Loamy,Soybean,NPK_Fertilizer,108.12059458593643,26.754018429698547,248.0354881470262,3.562392487334488,6.107882839805878,263.6959122854754,100.36492875932741,430.53013408300933,3.562392487334488,5.866736335097845,5.723810984258425
Loamy,Corn,Compost,135.5393314384787,33.13594242859777,168.03940340961887,3.098813993733956,6.957871532641169,168.58762057183603,56.912237806618506,190.89647878050735,5.022919682799879,7.129426521224918,6.1298378417117885
Sandy,Corn,Manure,56.10029274750371,29.32092041669594,92.67829756291955,1.2388451095237072,5.509557479065403,104.49424881420848,64.36865296355145,131.29735145806472,3.1248905393507482,5.654417774190745,4.253469889922594
Clay,Corn,Compost,234.84657413870758,42.793460261355136,286.85478942551015,7.557776842258224,7.334648086313015,267.7406126877386,64.21384701065581,324.3841497917017,9.570225882195354,7.642658834579741,4.895897825457551
Sandy,Soybean,Manure,51.07935267067003,26.838109679266434,104.23902979634622,0.6912486452217868,4.739411082824242,110.57022597680847,65.6468032675845,161.97341552336698,1.709406951630579,5.0188834151251065,3.442894986244527
Sandy,Rice,None,56.24763197309737,16.724314055425285,70.16081435609503,1.2947718013442802,5.9484904195225585,56.24763197309737,16.724314055425285,70.16081435609503,1.2947718013442802,5.9484904195225585,3.0832135335121706
Clay,Rice,Manure,157.35848764162134,63.46524617312819,236.29846598531236,6.5816115798312875,7.975171017419057,214.84191016777558,97.44879967582213,275.3975918166184,7.947832098694539,8.181120930219311,7.999293243292943
Loamy,Rice,None,182.4185101693554,27.38265151241879,167.14964928057137,4.405052770147332,5.952731457088998,182.4185101693554,27.38265151241879,167.14964928057137,4.405052770147332,5.952731457088998,5.64497748161612
Clay,Soybean,NPK_Fertilizer,227.15943592493767,39.14926986189567,241.68430185712373,6.201195071419134,7.781519233655808,346.07522692127765,91.96180346284561,357.43520955298345,6.201195071419134,7.621748569095539,4.552431446783061
Loamy,Wheat,Manure,149.81806806031932,42.797672544500436,199.57252331845035,3.4315447891725066,6.763955711906937,181.6016050111692,67.1560094789578,266.57888755735485,5.330271776814664,6.866271644414392,5.6386837555863005
Clay,Rice,NPK_Fertilizer,196.0685672963714,48.93924519495299,215.9666889794213,6.986100418956642,6.167375713451182,363.5045395735725,145.86898181645387,346.412727014064,6.986100418956642,6.0669848690915,6.0391349534449725
Sandy,Soybean,Biochar,91.82269151309414,20.225015430442923,116.4729622148515,0.9984367486961654,5.6316784314145485,100.65463675680542,28.93187613474421,128.44900686619573,2.490624385478427,6.359133730967419,2.6639134737686287
Loamy,Rice,Compost,133.48637631982228,25.806508452760728,239.05831912847106,2.391056609360015,5.542418322783672,155.8703910579038,46.545538149514236,265.11882524136735,4.570834055181326,6.042396594171597,6.320168060273833
Sandy,Rice,NPK_Fertilizer,55.645325056039844,29.806822444810486,68.78924359507809,1.085026369924996,4.5379297778728285,158.82652133253166,125.91334782525328,174.88473871536561,1.085026369924996,4.3231809819362415,4.968826768453935
Sandy,Corn,Green_Manure,56.73590578251973,23.169069765948464,96.72389045111063,0.6364959864110591,5.108176896021566,129.7401647023416,33.73274971284684,130.6934038643509,1.7786116806744434,5.108176896021566,5.63015183067049
Clay,Wheat,Green_Manure,201.34784962478912,53.82286508088179,317.8545164734063,5.126014408138405,6.684918439081344,244.56415794407425,73.3025339117215,344.6462375710686,6.2237305970659325,6.684918439081344,5.2618759558195345
Sandy,Wheat,Biochar,70.11936262856604,19.835358155904885,103.21241291931989,0.9750205753814594,5.103944153498302,81.38284847840791,26.157151656355413,119.94430371305614,2.214851585161569,5.780482148439329,3.8648386985639003
Loamy,Soybean,Biochar,180.56453698467755,23.74244664891969,171.52774002551345,4.4400963985910575,5.620671452083971,188.24428061862994,35.46602112815273,193.7896491007351,6.296527667604124,6.597401048092751,4.578871685869503
Sandy,Soybean,None,70.30936099407594,26.464394575760267,107.71758088674842,0.9321489952170835,6.123442560519814,70.30936099407594,26.464394575760267,107.71758088674842,0.9321489952170835,6.123442560519814,2.7960656913261825
Clay,Soybean,Manure,205.52416843981257,43.01778245971953,214.49821554258847,6.560599699845572,6.556572761540616,242.17631857107637,64.88482305955755,278.8206576150106,8.235683686486167,6.7533527120770644,4.2506969694122585
Clay,Rice,Green_Manure,243.47123086312578,57.19392125055156,300.2402415575683,4.284427063689446,6.3527933257529,312.16950471915794,73.15703679715442,327.26294270780886,5.211832573545818,6.3527933257529,6.176547764089275
Sandy,Rice,Green_Manure,74.16039219097343,12.217191141317443,71.27575631998641,1.8834670560797582,6.2469980447361815,138.26628148740735,29.782703748434272,105.19711800919325,2.4320357633170198,6.2469980447361815,3.8583224769481324
Loamy,Corn,Biochar,120.82915153814147,45.03433986994025,249.0247403610048,3.539219497543432,6.273999102953752,129.82071907053592,54.28686727619164,274.50152725870623,4.2247766674732725,7.245731210522937,7.341457155470732
Loamy,Corn,None,183.18129283648508,25.537287664714253,241.56159237372478,2.3803062608804897,6.103487670497902,183.18129283648508,25.537287664714253,241.56159237372478,2.3803062608804897,6.103487670497902,6.763051056686412
Clay,Corn,Green_Manure,179.2614071446117,46.978434718388016,205.77804306929684,4.733316865986962,7.680841070260235,226.76666249157012,62.17880423126648,237.87570284286386,5.726901367190115,7.680841070260235,6.162059619621476
Loamy,Corn,None,120.02313605136152,35.14044610890388,249.82680743826245,2.414606213936498,5.611649699354335,120.02313605136152,35.14044610890388,249.82680743826245,2.414606213936498,5.611649699354335,7.133567752781737
Loamy,Soybean,NPK_Fertilizer,175.46883918581355,32.32010527055019,223.74715256708873,4.972787328249257,5.555374148312049,354.29081692136106,100.78540807341523,403.7067980695527,4.972787328249257,5.354931876228028,4.014370901969437
Clay,Corn,Biochar,205.50852820420195,67.01446812766983,286.098676427377,5.395227692891623,7.798479017930693,213.47411744581973,81.03614487837119,297.5718718006442,6.611955053641905,8.722623705539354,4.790063620909605
Sandy,Wheat,Manure,55.610698600851315,15.403774367609964,98.57172244717262,1.2252583959404162,4.833121842794317,106.5407886681839,42.58327718217644,146.23538613921764,3.051647115033389,4.987657086545641,4.798190135475761
Sandy,Soybean,Biochar,91.29166709053811,24.367273589271058,66.3122170329353,1.3569730516370946,6.027681337610076,101.73633642632383,30.031575344177057,78.7494116934597,3.1510994374232335,6.611364928730899,1.7148974299105024
Sandy,Corn,Manure,73.56399573369492,10.394792346377166,113.28763216415484,1.0902672991838251,5.869849097975644,113.3255454127659,47.69663226847171,169.64976326698206,2.19318621506705,6.107935528808127,4.291725721661199
Sandy,Corn,NPK_Fertilizer,96.19696566897998,27.821108609390514,72.1207871603465,0.7034214163443551,5.6235388884194215,263.3767302547874,87.25693449110199,182.77436149529962,0.7034214163443551,5.471485308853097,5.121070561353777
Clay,Wheat,NPK_Fertilizer,227.87036088882405,54.51443956757272,308.5939593324572,7.985121581173754,7.624885334681039,406.3026238726058,110.86067587283004,474.8188123547593,7.985121581173754,7.505634036124584,5.677767022586183
Clay,Wheat,Compost,234.51103393833492,45.97371422556958,306.8381224974708,6.718223998133591,6.223628769052558,283.02930100385544,63.36345743686307,350.7730764331432,9.083338923558532,6.5608286939980776,5.140810238041665
Loamy,Corn,None,131.1156656325765,49.073032528593316,241.52525659425095,2.8831703977316407,5.658705565245141,131.1156656325765,49.073032528593316,241.52525659425095,2.8831703977316407,5.658705565245141,6.202378533523092
Sandy,Corn,Compost,65.44330279113632,20.568892254038964,79.1911877703141,1.594304159449444,5.9742609997451925,92.28998665423211,40.61239288402195,120.41580489119653,2.7431847861409864,6.2319533396091735,4.233012244430276
Loamy,Soybean,Biochar,144.58904796263351,38.46047775649694,198.74780292644394,2.696222503372355,6.988508654557184,153.4332112259979,52.40814933109658,215.0643354067713,4.459758778237696,7.841295139726269,4.123054476829577
Clay,Corn,NPK_Fertilizer,163.29687642017075,30.95875897800163,331.4788632985639,7.705273553659633,6.944712374054236,318.86717546520407,121.69749733835383,514.0992065986211,7.705273553659633,6.681952452681398,7.559079105834403
Loamy,Soybean,NPK_Fertilizer,136.72388253744816,35.063405595570615,160.2276858750303,4.597282810141024,6.3193419200319445,246.58510064648374,129.43873955304753,337.58156423540765,4.597282810141024,6.134841034864161,4.20396751544652
Clay,Wheat,Green_Manure,150.94817832572033,51.11195488174651,288.60176025286296,4.480668332978793,6.540617084896554,228.42952001018435,62.567401748108516,312.3109728274529,5.629459115371143,6.540617084896554,3.9333285909121516
Clay,Corn,Manure,203.0857066263964,64.96772936256727,268.6334012532296,6.651624718772231,7.760556725838962,260.1905330685819,93.34580312864585,301.5353649052701,7.802937675166012,8.049438759737358,6.491706686041603
Clay,Wheat,Biochar,208.82802526995445,54.669373982357044,240.6261532001662,3.5862111949064412,7.940219496371081,214.68013897016803,62.24703836734907,257.7303321701173,4.277216706921391,8.46918521604429,3.561840691256228
Loamy,Soybean,NPK_Fertilizer,138.15521937604274,24.901104487866572,185.24909294788173,3.976740739439455,5.518642816708582,299.7320118597816,119.02129676698596,376.65448344417103,3.976740739439455,5.333779921464776,5.1577048801855465
Clay,Rice,Manure,175.2781801374993,69.47225942570812,348.21695430319824,3.29556837573846,7.879023077900905,231.76608008184667,103.4724836118574,389.53015989166244,4.575625325868124,8.025930882338937,8.054842847509166
Sandy,Corn,None,55.34173224955054,13.3342301463989,67.0213708145177,1.2739782988856174,4.87127854978136,55.34173224955054,13.3342301463989,67.0213708145177,1.2739782988856174,4.87127854978136,3.0765466258231546
Sandy,Soybean,None,58.41939375307232,26.051384036389745,81.87929013781171,0.7151301931703764,5.518146105423043,58.41939375307232,26.051384036389745,81.87929013781171,0.7151301931703764,5.518146105423043,1.677371700618593
Loamy,Wheat,None,124.70408173596948,30.530643728995543,178.35216118915721,3.740056589156174,6.930394909200551,124.70408173596948,30.530643728995543,178.35216118915721,3.740056589156174,6.930394909200551,5.529484054622249
Sandy,Corn,NPK_Fertilizer,79.93561187285408,18.184524475375397,74.57667025665046,1.3947719691288496,6.347673224233311,240.4889958629655,88.20261462849813,272.28791566418346,1.3947719691288496,6.169833488289037,5.815834075832376
Loamy,Wheat,NPK_Fertilizer,158.46101902899252,35.20086514455527,172.99645885048142,2.3742876321040205,5.966462803446151,352.3552057600813,105.24940643424742,308.42018238183744,2.3742876321040205,5.827354104957186,7.124767019348514
Sandy,Corn,Compost,94.91490569815326,22.79361498827979,50.131886157559755,1.6415948943082141,4.655466972007389,141.95211983506667,43.72749375175353,70.90908902067922,4.200211337367357,4.89366767372787,4.6748380363034405
Loamy,Corn,Manure,104.26027439788218,29.122987526618623,245.1481982681215,4.259914522911974,6.100398949245713,163.46509153423045,55.23515052885434,297.9501757835967,6.162429088293911,6.2162735594256775,8.697662809150792
Clay,Rice,Compost,197.25524463952155,62.02085394374888,339.59026401166557,5.536746179540355,7.026165163276715,242.09397182634532,81.46410599501085,370.02140278666184,8.104567213973084,7.323094983445532,5.2204576936530245
Loamy,Rice,Compost,139.08994895601523,46.239433520409264,208.330705377387,2.1119362213251556,6.912870392368396,177.3758418166404,62.10491946643956,243.77427324101706,4.875024804616361,7.016108296830198,4.863366411252271
Clay,Rice,Manure,226.61586029354254,64.8124739169779,225.32117692535687,3.690783605646399,7.6446128918880145,291.23334778016954,91.746468412659,274.9970284781657,5.670934294812691,7.778468100660789,7.816898941464092
Loamy,Wheat,NPK_Fertilizer,157.04973485538258,32.43996784422408,197.36899418789068,3.745125505241982,6.999989815367293,333.929304315257,99.68894269966603,316.6122005378876,3.745125505241982,6.880827681711685,8.282153905852557
Sandy,Rice,None,77.77248526919499,25.60716585110162,77.69616273952136,0.834230255129822,5.370870339233162,77.77248526919499,25.60716585110162,77.69616273952136,0.834230255129822,5.370870339233162,2.6564274515357296
